Datetime,Content Type,Category,Sentiment,Score
2020-07-06 18:54:41,photo,studying,positive,72
2021-01-22 15:32:24,photo,studying,negative,5
2021-05-24 05:36:16,photo,studying,negative,5
2021-06-11 09:36:31,photo,studying,positive,70
2021-04-27 15:45:40,photo,studying,positive,50
2021-03-06 20:42:32,photo,studying,positive,65
2020-11-17 12:11:43,photo,studying,positive,60
2021-05-30 19:32:32,photo,studying,neutral,20
2021-01-17 06:34:40,photo,studying,negative,12
2021-05-11 02:06:48,photo,studying,positive,72
2020-09-06 02:58:51,photo,studying,neutral,35
2020-12-04 07:19:01,photo,studying,positive,65
2020-07-12 18:21:00,photo,studying,negative,12
2021-01-09 09:06:19,photo,studying,neutral,20
2021-06-14 04:29:22,photo,studying,positive,45
2021-04-05 13:43:23,photo,studying,positive,60
2020-09-10 03:38:50,photo,studying,positive,65
2021-03-17 08:39:13,photo,studying,negative,15
2020-12-18 00:13:22,photo,studying,negative,15
2021-03-02 00:46:44,photo,studying,positive,65
2021-01-08 14:35:34,photo,studying,positive,50
2020-10-11 09:52:00,photo,studying,negative,15
2021-02-01 06:48:53,photo,studying,positive,60
2020-12-07 00:39:27,photo,studying,negative,0
2020-08-09 19:37:31,photo,studying,positive,50
2021-02-23 18:03:03,photo,studying,negative,12
2021-06-02 06:53:55,photo,studying,negative,15
2021-01-08 19:20:26,photo,studying,positive,60
2020-12-03 07:55:49,photo,studying,positive,50
2021-04-07 22:07:58,photo,studying,negative,0
2020-07-06 19:29:39,photo,studying,negative,0
2020-11-11 14:07:42,photo,studying,positive,70
2021-04-10 21:27:10,photo,studying,positive,45
2021-02-25 17:26:27,photo,studying,neutral,20
2020-11-30 17:57:54,photo,studying,neutral,35
2020-11-25 19:16:05,photo,studying,negative,5
2021-06-08 23:06:08,photo,studying,positive,72
2020-12-27 17:21:20,photo,travel,positive,75
2021-05-21 11:57:48,photo,travel,negative,12
2021-02-24 18:34:14,photo,travel,positive,60
2021-06-14 17:44:08,photo,travel,positive,50
2020-10-20 15:14:45,photo,travel,positive,60
2020-12-09 20:38:52,photo,travel,positive,70
2021-02-01 11:27:07,photo,travel,neutral,20
2020-12-06 06:38:03,photo,travel,positive,65
2020-08-28 15:56:32,photo,travel,neutral,35
2020-10-12 07:35:14,photo,travel,positive,60
2020-12-06 22:28:47,photo,travel,neutral,35
2020-12-14 10:46:25,photo,travel,positive,65
2020-09-11 20:55:52,photo,travel,negative,0
2020-07-26 11:28:58,photo,travel,negative,0
2020-09-27 17:24:03,photo,travel,positive,72
2020-11-04 17:10:19,photo,travel,positive,70
2020-12-18 06:02:22,photo,travel,positive,75
2020-12-20 05:16:22,photo,travel,positive,45
2021-04-03 17:52:18,photo,travel,positive,72
2021-01-16 05:14:01,photo,travel,positive,72
2021-04-19 01:27:06,photo,travel,positive,65
2020-08-06 13:32:30,GIF,food,negative,10
2021-05-05 08:51:22,GIF,food,negative,12
2021-05-10 20:46:43,GIF,food,neutral,20
2021-04-13 21:53:49,GIF,food,positive,30
2020-12-28 06:16:38,GIF,food,negative,5
2021-02-03 11:48:08,GIF,food,neutral,35
2020-11-22 19:07:20,GIF,food,positive,70
2020-12-03 11:55:59,GIF,food,negative,10
2020-09-10 00:27:35,GIF,food,negative,12
2021-04-24 11:29:20,GIF,food,positive,30
2020-10-12 17:18:07,GIF,food,positive,72
2021-02-24 23:54:20,GIF,food,positive,65
2020-11-01 00:44:28,GIF,food,positive,65
2020-11-22 17:16:06,GIF,food,positive,72
2020-08-14 19:14:11,GIF,food,negative,15
2021-06-01 13:54:09,GIF,food,positive,45
2020-06-22 20:21:47,GIF,food,negative,12
2020-12-31 05:25:53,GIF,food,positive,70
2021-02-24 09:21:47,GIF,food,negative,12
2020-07-20 08:19:21,GIF,food,positive,72
2020-12-15 02:38:08,GIF,food,negative,5
2021-01-18 22:57:09,GIF,food,positive,30
2020-07-29 06:29:58,GIF,food,positive,65
2021-01-25 06:02:00,GIF,food,positive,60
2020-12-22 12:17:39,GIF,food,positive,60
2020-12-31 09:10:32,GIF,food,negative,15
2020-11-30 06:20:05,GIF,food,positive,72
2021-03-15 20:37:45,GIF,food,positive,30
2021-04-21 10:50:23,GIF,food,neutral,35
2020-08-20 14:35:29,GIF,food,positive,30
2020-11-27 10:15:50,GIF,food,positive,65
2021-02-27 07:34:23,GIF,food,negative,10
2021-05-16 15:45:00,GIF,food,negative,12
2020-09-16 09:55:04,GIF,food,neutral,35
2021-01-20 08:55:58,audio,dogs,positive,70
2021-04-23 18:00:40,audio,dogs,positive,70
2020-12-21 21:36:56,audio,dogs,positive,60
2021-05-07 18:00:27,audio,dogs,positive,50
2021-05-23 04:00:30,audio,dogs,negative,15
2021-05-31 22:21:50,audio,dogs,positive,75
2021-05-05 04:57:00,audio,dogs,negative,5
2021-05-11 03:04:50,audio,dogs,negative,0
2021-03-12 12:19:22,audio,dogs,positive,60
2020-08-15 22:11:06,audio,dogs,negative,5
2021-04-14 15:46:03,audio,dogs,positive,72
2021-03-19 04:10:41,audio,dogs,neutral,20
2020-08-17 11:18:32,audio,dogs,positive,30
2020-12-10 08:38:11,audio,dogs,negative,12
2021-04-03 09:24:27,GIF,science,positive,30
2021-03-19 19:32:51,GIF,science,negative,12
2021-05-18 07:58:39,GIF,science,positive,65
2021-03-14 07:11:05,GIF,science,positive,70
2020-07-02 11:39:05,GIF,science,positive,72
2020-09-19 15:11:05,GIF,science,positive,30
2021-04-05 19:34:52,GIF,science,positive,65
2021-05-27 20:53:16,GIF,science,positive,65
2021-01-09 20:40:41,GIF,science,positive,45
2021-04-15 14:51:59,GIF,science,positive,72
2020-09-07 01:45:11,GIF,science,positive,50
2020-11-23 05:19:59,GIF,science,positive,65
2021-05-13 03:52:42,GIF,science,positive,72
2021-03-01 20:21:44,GIF,science,positive,30
2020-08-17 16:53:20,GIF,science,positive,70
2020-06-30 10:29:53,GIF,science,neutral,20
2021-04-30 02:55:56,GIF,science,neutral,20
2020-08-09 10:14:34,GIF,science,neutral,20
2021-01-31 14:19:15,GIF,science,negative,15
2020-08-17 10:20:49,GIF,science,positive,60
2021-02-21 17:06:48,GIF,science,negative,5
2020-10-19 18:27:44,GIF,science,positive,30
2021-06-18 01:10:19,GIF,science,neutral,35
2020-09-03 13:24:42,GIF,science,positive,50
2021-03-09 12:10:20,GIF,science,positive,60
2020-06-23 21:54:31,GIF,science,neutral,35
2021-03-18 13:28:26,GIF,science,neutral,35
2020-09-06 17:27:49,GIF,science,positive,60
2021-04-28 07:00:56,GIF,science,negative,0
2020-08-05 15:37:34,GIF,science,negative,0
2021-03-04 21:16:10,GIF,science,neutral,35
2020-10-12 05:59:18,GIF,science,positive,65
2021-05-07 04:02:28,GIF,science,positive,65
2020-07-20 04:52:58,GIF,science,positive,60
2021-04-29 09:59:11,GIF,science,positive,72
2021-04-29 06:42:43,GIF,science,negative,5
2021-02-13 18:54:30,GIF,science,negative,10
2020-08-23 13:12:57,GIF,science,neutral,20
2020-10-09 19:16:29,GIF,science,positive,70
2021-06-08 15:13:08,GIF,science,positive,70
2020-11-17 18:45:49,GIF,science,negative,12
2021-04-18 00:54:17,GIF,science,negative,12
2021-01-14 09:05:20,GIF,science,positive,72
2021-05-14 17:54:59,GIF,science,positive,45
2020-08-24 14:46:59,GIF,science,negative,5
2021-02-14 18:33:57,GIF,science,negative,5
2021-02-23 01:14:52,GIF,veganism,positive,72
2020-07-21 09:23:56,GIF,veganism,negative,0
2021-01-17 23:46:12,GIF,veganism,positive,45
2021-05-19 10:39:28,GIF,veganism,negative,5
2020-10-29 13:22:13,GIF,veganism,negative,12
2020-07-20 16:35:56,GIF,veganism,negative,10
2021-03-14 19:23:30,GIF,veganism,positive,45
2020-07-29 21:13:33,GIF,veganism,neutral,35
2021-01-09 11:20:59,GIF,veganism,negative,12
2020-06-27 17:59:24,GIF,veganism,positive,50
2020-12-07 11:41:18,GIF,veganism,negative,15
2021-05-10 11:45:19,GIF,veganism,neutral,35
2021-02-04 11:26:59,GIF,veganism,positive,30
2020-09-30 18:21:57,GIF,veganism,positive,60
2021-02-02 09:22:45,GIF,veganism,negative,12
2021-05-03 18:01:33,GIF,veganism,positive,70
2021-05-10 19:45:36,GIF,veganism,positive,50
2020-10-07 13:22:10,GIF,veganism,positive,75
2020-10-25 17:21:51,GIF,veganism,neutral,20
2021-04-10 18:40:53,GIF,veganism,negative,15
2021-01-03 20:01:37,GIF,veganism,negative,5
2021-04-29 04:36:12,GIF,veganism,positive,50
2021-05-07 14:55:36,GIF,veganism,positive,60
2021-02-09 08:21:19,GIF,veganism,positive,45
2021-01-02 02:38:58,GIF,veganism,positive,65
2020-08-02 11:25:11,GIF,veganism,positive,65
2021-01-11 10:46:58,GIF,veganism,positive,60
2020-11-26 18:31:55,GIF,veganism,positive,72
2020-11-14 16:47:08,GIF,veganism,positive,50
2020-08-16 02:17:01,GIF,veganism,neutral,20
2020-09-28 03:59:57,GIF,veganism,negative,12
2021-04-12 15:08:42,GIF,veganism,neutral,35
2020-06-21 14:10:42,GIF,veganism,negative,0
2021-02-11 00:21:08,GIF,veganism,neutral,20
2021-01-12 21:32:13,GIF,veganism,negative,10
2021-04-18 18:04:00,GIF,veganism,positive,65
2021-03-29 21:05:59,GIF,veganism,positive,70
2020-08-27 23:25:41,GIF,veganism,positive,75
2021-03-14 05:20:15,GIF,veganism,positive,30
2021-02-14 11:57:43,GIF,veganism,positive,72
2020-06-28 07:53:22,photo,healthy eating,positive,70
2020-12-09 23:38:09,photo,healthy eating,positive,72
2021-03-27 05:17:06,photo,healthy eating,negative,5
2021-04-17 18:59:39,photo,healthy eating,positive,75
2020-07-05 19:22:31,photo,healthy eating,positive,72
2021-05-08 07:39:21,photo,healthy eating,negative,10
2020-10-02 00:45:49,photo,healthy eating,positive,50
2021-01-04 04:40:07,photo,healthy eating,positive,30
2021-06-06 18:49:29,photo,healthy eating,positive,45
2020-12-06 18:13:12,photo,healthy eating,negative,10
2020-10-02 01:50:11,photo,healthy eating,positive,75
2020-11-02 14:43:06,photo,healthy eating,positive,70
2020-12-10 08:47:34,photo,healthy eating,negative,12
2021-04-15 04:37:46,photo,healthy eating,positive,70
2020-12-13 00:43:22,photo,healthy eating,negative,5
2020-06-21 13:09:27,photo,healthy eating,positive,75
2020-08-18 11:34:22,photo,healthy eating,negative,15
2021-03-19 21:35:58,photo,healthy eating,positive,72
2021-03-08 02:51:24,photo,healthy eating,negative,0
2020-11-26 16:05:55,photo,healthy eating,positive,70
2021-02-20 05:52:29,photo,healthy eating,positive,70
2020-12-22 11:15:01,photo,healthy eating,neutral,35
2021-03-25 13:06:59,photo,healthy eating,positive,75
2020-08-26 19:10:51,photo,healthy eating,neutral,20
2020-12-07 06:14:06,photo,healthy eating,negative,12
2021-04-02 19:50:55,photo,healthy eating,positive,72
2021-04-23 11:45:31,photo,healthy eating,negative,10
2020-12-23 18:50:35,photo,healthy eating,negative,12
2020-09-03 17:05:32,video,food,positive,45
2021-03-09 07:35:28,video,food,neutral,20
2020-12-17 04:03:15,video,food,positive,70
2020-10-11 05:56:13,video,food,positive,70
2020-11-23 18:07:40,video,food,positive,70
2021-03-25 01:29:57,video,food,positive,70
2021-02-21 08:37:41,video,food,negative,0
2020-09-09 07:25:36,video,food,negative,10
2021-05-10 00:06:49,video,food,positive,65
2020-10-09 04:55:48,video,food,positive,72
2020-09-01 10:45:52,video,food,neutral,20
2020-09-22 09:51:46,video,food,positive,45
2020-12-11 01:37:21,video,food,positive,60
2021-05-25 06:06:24,video,food,neutral,35
2020-11-18 20:32:15,video,food,positive,65
2021-06-01 12:27:24,video,food,neutral,20
2020-08-17 21:00:47,video,food,negative,12
2021-03-09 10:29:31,video,food,positive,65
2020-12-11 10:43:06,video,food,positive,50
2021-02-23 23:48:49,video,food,positive,65
2020-10-02 21:47:46,video,food,negative,10
2021-04-14 03:24:20,video,food,negative,5
2020-11-11 11:26:05,video,food,neutral,20
2020-12-04 13:10:29,video,food,negative,0
2021-03-02 10:11:29,video,food,negative,12
2020-10-18 05:43:21,video,dogs,positive,60
2020-12-22 19:44:47,video,dogs,negative,0
2020-12-07 07:22:43,video,dogs,neutral,35
2020-09-12 15:36:58,video,dogs,negative,10
2021-06-08 21:29:08,video,dogs,negative,15
2021-04-17 17:26:33,video,dogs,negative,5
2021-01-30 20:09:06,video,dogs,positive,30
2020-11-27 20:16:29,video,dogs,positive,70
2021-01-27 05:51:54,video,dogs,positive,65
2020-08-03 09:02:36,video,dogs,neutral,20
2020-06-30 22:30:50,video,dogs,neutral,20
2020-11-25 02:16:27,video,dogs,positive,70
2021-01-30 03:07:13,video,dogs,positive,60
2020-09-17 09:32:00,video,dogs,positive,60
2021-02-15 09:38:39,video,dogs,positive,75
2020-09-21 12:23:17,video,dogs,positive,72
2021-06-07 03:26:27,video,dogs,negative,12
2020-08-17 08:57:55,video,dogs,negative,5
2020-12-20 05:07:35,video,dogs,negative,5
2021-02-15 23:04:25,video,dogs,positive,75
2020-11-16 16:06:27,video,dogs,positive,50
2020-07-08 10:18:43,video,dogs,negative,0
2020-11-06 15:34:37,video,dogs,positive,50
2021-05-23 16:37:10,video,dogs,neutral,20
2020-10-07 09:16:32,video,dogs,negative,15
2020-09-01 22:33:03,video,dogs,positive,70
2021-03-17 16:26:07,video,dogs,positive,60
2020-06-24 21:45:00,video,dogs,positive,72
2020-07-20 09:08:42,video,dogs,positive,70
2020-12-25 21:27:36,video,dogs,positive,65
2020-11-08 03:05:59,video,dogs,positive,75
2021-02-18 10:43:12,video,dogs,neutral,20
2021-02-01 11:49:53,video,dogs,positive,50
2020-10-22 15:01:57,video,dogs,negative,0
2020-09-09 00:41:20,audio,studying,positive,45
2020-07-05 10:43:09,audio,studying,positive,45
2021-04-07 20:19:30,audio,studying,negative,5
2021-01-17 23:43:53,video,cooking,negative,0
2020-06-23 11:28:25,video,cooking,negative,0
2020-10-22 09:15:50,video,cooking,negative,10
2021-03-10 18:08:20,video,cooking,positive,72
2020-12-28 09:05:09,video,cooking,negative,12
2021-05-19 11:51:15,video,cooking,negative,5
2021-05-04 21:19:02,video,cooking,positive,72
2020-12-26 13:56:56,video,cooking,negative,5
2021-01-23 11:26:42,video,cooking,negative,12
2020-09-23 11:14:00,video,cooking,positive,45
2020-11-03 04:22:14,video,cooking,positive,30
2020-09-02 00:42:34,video,cooking,positive,75
2020-12-11 09:58:16,video,cooking,negative,10
2021-01-14 00:16:41,video,cooking,positive,60
2020-10-16 14:01:02,video,cooking,positive,75
2021-02-03 08:07:48,video,cooking,negative,10
2020-12-15 07:10:58,video,cooking,negative,12
2020-10-10 22:18:07,video,cooking,negative,10
2021-03-23 19:44:59,video,cooking,positive,60
2021-05-30 07:14:45,video,cooking,positive,60
2020-07-24 12:25:11,video,cooking,neutral,20
2021-02-05 19:47:55,video,cooking,negative,5
2021-02-09 04:51:20,video,cooking,positive,30
2020-10-04 22:03:38,video,cooking,positive,72
2021-01-15 21:57:57,video,cooking,positive,45
2020-06-24 01:16:23,video,cooking,positive,30
2020-07-02 22:14:27,video,cooking,neutral,20
2021-02-16 12:59:22,video,cooking,negative,5
2021-01-01 01:06:11,video,cooking,positive,50
2021-04-16 05:04:00,video,cooking,positive,60
2020-06-22 05:26:30,audio,food,negative,10
2021-03-07 22:58:12,audio,food,positive,50
2021-06-13 16:33:27,audio,food,positive,45
2020-11-29 17:52:54,audio,food,negative,12
2020-09-16 06:44:28,audio,food,negative,5
2021-01-25 20:18:18,audio,food,neutral,35
2020-08-05 20:00:04,audio,food,neutral,35
2020-08-13 18:17:46,audio,food,positive,30
2020-10-21 00:53:58,audio,food,positive,45
2020-08-13 11:18:49,audio,food,neutral,35
2021-01-03 15:07:59,audio,food,positive,70
2020-11-11 12:09:36,audio,food,negative,5
2021-01-30 07:11:38,audio,food,positive,75
2021-03-25 14:56:54,audio,food,negative,15
2020-08-26 19:33:55,audio,food,positive,30
2021-02-28 02:47:12,audio,food,positive,70
2020-07-10 14:19:54,audio,food,negative,5
2020-08-18 09:56:16,audio,food,negative,15
2020-07-22 20:32:40,audio,food,negative,10
2020-10-15 04:11:32,audio,food,positive,70
2020-10-22 19:08:38,audio,food,positive,30
2020-07-04 12:35:11,audio,food,negative,12
2020-08-12 21:47:07,audio,food,positive,75
2020-12-12 13:04:31,audio,food,negative,5
2021-03-27 20:10:54,audio,food,positive,65
2021-04-18 06:34:31,audio,food,positive,45
2020-11-29 09:38:35,audio,food,neutral,35
2020-07-17 05:35:53,audio,food,negative,12
2020-10-01 04:13:04,audio,food,positive,70
2021-06-04 17:31:15,audio,food,negative,5
2020-11-22 16:02:35,audio,food,positive,70
2020-11-01 03:02:59,audio,food,negative,12
2020-10-10 23:55:45,audio,food,negative,0
2020-08-02 05:53:36,audio,food,positive,50
2020-11-12 20:23:44,audio,food,positive,45
2021-01-25 20:58:25,audio,food,positive,65
2021-02-12 12:06:27,audio,food,negative,5
2020-08-18 03:41:33,audio,food,positive,70
2021-03-12 16:22:28,GIF,Animals,positive,70
2020-10-17 10:20:24,GIF,Animals,positive,45
2020-12-19 16:42:35,GIF,Animals,positive,50
2021-05-31 05:46:59,GIF,Animals,positive,65
2020-12-27 03:37:01,GIF,Animals,negative,5
2021-05-24 20:32:26,GIF,Animals,negative,15
2021-01-19 22:28:57,GIF,Animals,negative,5
2021-03-02 14:45:28,GIF,Animals,positive,70
2021-02-12 16:37:09,GIF,Animals,positive,72
2021-02-26 21:35:14,photo,technology,negative,15
2021-05-30 10:00:23,photo,technology,positive,60
2021-02-24 17:09:32,photo,technology,negative,15
2021-01-08 15:13:20,photo,technology,positive,65
2020-10-13 12:54:00,photo,technology,positive,30
2020-07-08 11:52:26,photo,technology,positive,60
2021-02-16 12:11:01,photo,technology,positive,72
2020-08-01 08:00:05,photo,technology,negative,0
2020-12-25 22:21:40,photo,technology,negative,5
2020-10-06 11:27:42,photo,technology,negative,0
2020-11-04 14:40:19,photo,technology,positive,72
2020-11-22 01:05:58,photo,technology,neutral,35
2020-09-07 23:56:37,photo,technology,positive,70
2021-06-05 11:48:51,photo,technology,negative,15
2020-12-27 22:57:47,photo,technology,negative,5
2020-09-25 22:00:47,photo,technology,positive,45
2020-08-04 11:20:40,photo,technology,positive,72
2021-03-18 18:58:00,photo,technology,negative,10
2020-09-30 09:07:08,photo,technology,positive,50
2020-08-21 20:14:01,photo,technology,negative,15
2020-10-19 03:36:22,GIF,healthy eating,positive,45
2020-10-27 21:57:49,GIF,healthy eating,positive,72
2020-06-30 23:11:07,GIF,healthy eating,negative,0
2021-02-05 02:00:43,GIF,healthy eating,negative,15
2021-03-12 23:07:49,GIF,healthy eating,positive,45
2020-10-17 04:55:11,GIF,healthy eating,positive,60
2021-05-22 03:37:41,GIF,healthy eating,negative,12
2020-06-24 02:58:34,GIF,healthy eating,neutral,20
2021-03-13 21:26:58,GIF,healthy eating,positive,75
2021-01-16 01:40:32,GIF,healthy eating,negative,0
2021-05-21 14:58:32,GIF,healthy eating,negative,0
2021-02-07 13:05:34,GIF,healthy eating,neutral,35
2020-12-13 00:37:47,GIF,healthy eating,positive,30
2021-03-11 00:44:37,GIF,healthy eating,negative,12
2020-12-12 15:42:49,GIF,healthy eating,neutral,35
2020-12-23 12:51:18,GIF,healthy eating,positive,72
2021-02-03 21:47:30,GIF,healthy eating,positive,65
2020-09-01 22:44:10,GIF,healthy eating,positive,70
2020-10-01 07:34:15,GIF,healthy eating,negative,0
2020-09-21 17:07:45,GIF,healthy eating,negative,10
2021-04-16 09:46:40,GIF,healthy eating,positive,70
2020-11-12 16:56:37,GIF,healthy eating,positive,75
2020-09-18 23:23:40,GIF,healthy eating,positive,70
2020-07-25 18:29:59,GIF,healthy eating,positive,72
2021-04-12 23:07:35,GIF,healthy eating,positive,75
2020-07-11 00:31:58,GIF,healthy eating,positive,50
2020-12-28 00:27:06,GIF,healthy eating,positive,50
2020-08-10 05:25:41,GIF,healthy eating,positive,70
2021-03-08 12:14:48,GIF,healthy eating,negative,12
2020-11-28 06:12:43,GIF,healthy eating,positive,72
2021-04-20 02:53:48,GIF,healthy eating,positive,72
2021-01-18 08:31:30,GIF,healthy eating,neutral,20
2021-02-01 07:58:59,GIF,healthy eating,negative,15
2021-03-14 07:00:28,GIF,healthy eating,positive,50
2021-06-17 13:42:29,GIF,healthy eating,neutral,35
2020-09-26 09:33:40,GIF,healthy eating,positive,30
2021-02-17 18:29:20,GIF,healthy eating,negative,15
2020-07-07 12:17:02,GIF,healthy eating,negative,0
2021-03-26 14:57:37,GIF,healthy eating,positive,60
2020-06-24 22:06:36,GIF,healthy eating,positive,75
2021-01-13 14:21:39,GIF,healthy eating,negative,5
2021-01-26 04:49:54,GIF,healthy eating,positive,45
2021-01-08 12:59:57,GIF,healthy eating,negative,12
